,0,1,2,3
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.21425116477628867,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.6072889716421951,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00022180477826256445,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0016990214336028574,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.010818564714751915,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.05539611088829302,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.21757425387330553,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.6112160819257731,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
